season,team_id,top25_elo_wins,top25_elo_games
2024,1140,1,3
2024,1143,0,2
2024,1144,0,2
2024,1149,0,2
2024,1151,0,3
2024,1153,0,3
2024,1154,0,3
2024,1155,2,3
2024,1156,0,1
2024,1157,0,6
2024,1158,0,1
2024,1159,1,3
2024,1160,0,2
2024,1161,2,6
2024,1162,0,2
2024,1163,5,5
2024,1164,0,1
2024,1165,1,2
2024,1166,2,4
2024,1167,0,1
2024,1170,0,1
2024,1171,0,3
2024,1172,0,1
2024,1173,0,1
2024,1174,0,2
2024,1177,0,6
2024,1179,3,4
2024,1180,0,2
2024,1181,0,3
2024,1182,1,2
2024,1183,0,2
2024,1184,0,1
2024,1187,0,1
2024,1189,0,2
2024,1190,0,5
2024,1191,0,5
2024,1192,0,1
2024,1194,2,3
2024,1196,1,4
2024,1197,0,2
2024,1199,0,3
2024,1201,0,6
2024,1202,1,4
2024,1203,0,1
2024,1204,0,6
2024,1205,0,1
2024,1206,0,1
2024,1207,0,4
2024,1208,1,5
2024,1209,0,4
2024,1210,1,2
2024,1211,1,5
2024,1212,0,2
2024,1213,0,1
2024,1214,0,2
2024,1217,0,2
2024,1218,0,1
2024,1220,0,3
2024,1222,1,3
2024,1223,0,2
2024,1224,0,1
2024,1226,0,1
2024,1227,0,3
2024,1228,0,4
2024,1229,1,3
2024,1230,0,2
2024,1231,0,5
2024,1232,1,3
2024,1233,0,1
2024,1234,0,5
2024,1235,2,3
2024,1237,0,1
2024,1238,0,2
2024,1239,0,1
2024,1241,0,2
2024,1242,3,6
2024,1243,1,4
2024,1245,0,3
2024,1246,3,6
2024,1249,0,3
2024,1250,0,1
2024,1251,1,3
2024,1252,0,1
2024,1256,1,2
2024,1257,0,1
2024,1258,0,5
2024,1261,1,3
2024,1262,0,3
2024,1263,0,2
2024,1264,0,1
2024,1266,1,5
2024,1267,0,6
2024,1268,1,3
2024,1273,1,3
2024,1274,0,2
2024,1275,1,1
2024,1276,0,5
2024,1277,2,7
2024,1278,0,2
2024,1279,0,5
2024,1280,3,7
2024,1281,0,5
2024,1283,2,6
2024,1284,0,3
2024,1285,0,2
2024,1287,0,1
2024,1288,0,2
2024,1290,0,2
2024,1292,0,1
2024,1293,0,4
2024,1295,0,1
2024,1296,1,3
2024,1297,0,1
2024,1299,0,2
2024,1301,1,4
2024,1304,1,3
2024,1305,1,2
2024,1306,0,5
2024,1307,3,5
2024,1309,0,2
2024,1311,0,3
2024,1312,1,2
2024,1313,0,1
2024,1314,1,2
2024,1318,0,3
2024,1319,0,2
2024,1320,1,5
2024,1321,2,4
2024,1322,0,2
2024,1323,0,4
2024,1324,0,2
2024,1326,1,3
2024,1328,1,4
2024,1329,0,2
2024,1330,0,6
2024,1332,1,3
2024,1333,2,2
2024,1334,0,5
2024,1335,0,4
2024,1336,1,2
2024,1337,0,5
2024,1338,0,2
2024,1339,0,6
2024,1341,0,1
2024,1344,1,5
2024,1345,7,7
2024,1347,0,2
2024,1348,0,1
2024,1349,0,2
2024,1351,0,1
2024,1353,0,5
2024,1354,0,1
2024,1356,1,5
2024,1358,0,1
2024,1359,0,1
2024,1360,0,5
2024,1361,5,8
2024,1362,0,7
2024,1363,0,4
2024,1365,1,6
2024,1367,0,1
2024,1368,1,3
2024,1369,0,1
2024,1370,1,3
2024,1371,2,4
2024,1372,1,4
2024,1375,0,2
2024,1376,2,5
2024,1379,1,2
2024,1380,0,3
2024,1381,0,3
2024,1382,0,1
2024,1385,0,5
2024,1386,1,2
2024,1387,0,3
2024,1388,2,3
2024,1390,1,2
2024,1391,0,1
2024,1392,0,2
2024,1393,1,4
2024,1394,0,3
2024,1395,1,5
2024,1396,0,1
2024,1397,3,6
2024,1398,0,1
2024,1399,0,1
2024,1400,0,5
2024,1401,2,6
2024,1402,1,5
2024,1403,0,3
2024,1404,0,1
2024,1405,0,3
2024,1406,1,4
2024,1407,1,1
2024,1410,0,2
2024,1411,0,3
2024,1412,1,2
2024,1413,0,1
2024,1414,0,1
2024,1415,0,1
2024,1416,0,3
2024,1417,0,4
2024,1418,0,4
2024,1419,0,3
2024,1420,0,2
2024,1421,1,2
2024,1422,0,2
2024,1423,2,3
2024,1424,0,4
2024,1425,1,5
2024,1426,0,4
2024,1428,1,4
2024,1429,0,1
2024,1430,0,2
2024,1433,1,3
2024,1434,0,6
2024,1435,0,5
2024,1436,1,1
2024,1437,1,6
2024,1438,0,1
2024,1439,2,5
2024,1440,0,3
2024,1441,1,3
2024,1442,0,1
2024,1448,0,1
2024,1449,1,3
2024,1450,2,2
2024,1451,1,2
2024,1452,0,2
2024,1453,0,1
2024,1456,0,2
2024,1457,0,1
2024,1458,2,8
2024,1459,1,3
2024,1461,2,5
2024,1462,1,8
2024,1463,1,4
2024,1465,0,2
2024,1467,0,2
2024,1469,0,2
2024,1470,1,3
2024,1472,0,1
2024,1473,0,1
2024,1474,0,1
2024,1475,0,1
2024,1476,0,1
2024,1477,0,2
2025,1102,0,2
2025,1103,0,1
2025,1104,3,7
2025,1106,0,1
2025,1108,0,1
2025,1110,0,1
2025,1111,0,2
2025,1112,0,4
2025,1113,1,4
2025,1116,1,5
2025,1117,2,3
2025,1119,0,1
2025,1120,4,8
2025,1122,0,1
2025,1123,0,2
2025,1124,1,5
2025,1125,0,3
2025,1129,2,5
2025,1130,0,4
2025,1132,0,3
2025,1133,1,3
2025,1136,0,1
2025,1137,0,2
2025,1138,0,2
2025,1139,0,5
2025,1140,0,2
2025,1141,0,2
2025,1142,0,6
2025,1143,0,3
2025,1145,0,1
2025,1149,0,3
2025,1150,0,1
2025,1151,0,1
2025,1152,0,1
2025,1153,0,1
2025,1155,1,4
2025,1156,0,1
2025,1158,0,1
2025,1160,1,4
2025,1161,0,1
2025,1163,1,4
2025,1164,0,1
2025,1166,1,4
2025,1167,0,4
2025,1168,0,4
2025,1169,1,4
2025,1170,0,1
2025,1172,0,2
2025,1173,1,2
2025,1174,0,1
2025,1176,0,1
2025,1177,0,2
2025,1178,0,1
2025,1181,3,4
2025,1182,1,2
2025,1184,0,2
2025,1185,0,1
2025,1187,0,1
2025,1191,0,2
2025,1194,1,5
2025,1195,0,1
2025,1196,5,6
2025,1197,0,3
2025,1198,0,2
2025,1199,0,6
2025,1200,0,2
2025,1201,0,2
2025,1203,0,1
2025,1204,0,2
2025,1205,0,4
2025,1206,0,3
2025,1207,0,2
2025,1208,2,7
2025,1209,0,1
2025,1210,2,5
2025,1211,1,3
2025,1212,0,1
2025,1214,0,1
2025,1217,0,1
2025,1218,0,4
2025,1220,0,1
2025,1221,0,1
2025,1222,0,2
2025,1223,0,1
2025,1225,0,1
2025,1227,1,2
2025,1228,2,10
2025,1229,0,3
2025,1230,0,2
2025,1231,1,6
2025,1232,0,2
2025,1234,0,5
2025,1235,0,2
2025,1236,0,1
2025,1238,0,3
2025,1239,0,1
2025,1240,1,3
2025,1241,0,1
2025,1242,2,4
2025,1243,0,4
2025,1244,1,4
2025,1245,0,5
2025,1246,6,11
2025,1247,0,2
2025,1249,0,4
2025,1251,1,1
2025,1253,0,5
2025,1255,1,3
2025,1256,1,3
2025,1257,2,5
2025,1258,0,6
2025,1259,0,1
2025,1260,0,2
2025,1261,0,4
2025,1262,0,1
2025,1263,0,1
2025,1264,0,1
2025,1266,2,5
2025,1268,2,4
2025,1269,0,1
2025,1270,0,2
2025,1271,0,1
2025,1272,2,3
2025,1274,0,7
2025,1275,0,3
2025,1276,3,6
2025,1277,4,6
2025,1278,1,6
2025,1279,4,9
2025,1280,2,7
2025,1281,2,6
2025,1283,1,3
2025,1284,0,2
2025,1285,0,1
2025,1286,0,1
2025,1287,0,1
2025,1290,0,1
2025,1291,0,1
2025,1292,0,3
2025,1293,1,2
2025,1296,0,2
2025,1297,0,1
2025,1299,0,1
2025,1300,0,1
2025,1301,0,3
2025,1303,0,1
2025,1304,0,6
2025,1305,1,4
2025,1307,3,4
2025,1308,0,2
2025,1309,0,2
2025,1310,0,1
2025,1311,1,3
2025,1313,1,2
2025,1314,0,9
2025,1315,0,2
2025,1316,0,1
2025,1317,0,3
2025,1320,0,3
2025,1321,1,6
2025,1322,0,3
2025,1323,0,4
2025,1324,0,1
2025,1325,1,3
2025,1326,1,6
2025,1328,2,6
2025,1329,0,2
2025,1330,0,1
2025,1332,3,6
2025,1333,2,5
2025,1334,0,2
2025,1335,0,1
2025,1336,1,5
2025,1337,0,7
2025,1338,0,5
2025,1339,0,4
2025,1342,0,2
2025,1343,1,1
2025,1344,0,2
2025,1345,3,8
2025,1346,0,1
2025,1347,0,5
2025,1348,0,1
2025,1349,0,2
2025,1350,0,3
2025,1353,0,6
2025,1355,1,2
2025,1356,0,4
2025,1358,0,2
2025,1359,0,1
2025,1360,0,3
2025,1361,3,5
2025,1362,1,7
2025,1363,0,2
2025,1364,0,5
2025,1365,2,5
2025,1367,0,2
2025,1368,0,2
2025,1370,1,3
2025,1371,1,3
2025,1372,0,3
2025,1374,0,4
2025,1375,0,1
2025,1376,1,6
2025,1378,0,3
2025,1382,1,3
2025,1384,0,2
2025,1386,0,1
2025,1387,1,2
2025,1388,3,4
2025,1390,0,4
2025,1391,0,1
2025,1393,0,5
2025,1394,0,3
2025,1395,0,3
2025,1396,1,2
2025,1397,4,7
2025,1398,0,1
2025,1400,0,5
2025,1401,1,4
2025,1403,1,2
2025,1404,0,1
2025,1405,0,5
2025,1406,0,2
2025,1407,0,1
2025,1408,0,2
2025,1409,0,1
2025,1410,0,3
2025,1412,0,4
2025,1413,0,4
2025,1414,1,3
2025,1415,3,5
2025,1416,0,2
2025,1417,3,6
2025,1418,0,3
2025,1421,1,3
2025,1422,1,1
2025,1424,0,3
2025,1425,1,5
2025,1426,0,1
2025,1427,0,2
2025,1428,0,2
2025,1429,2,5
2025,1431,1,4
2025,1433,1,1
2025,1434,0,3
2025,1435,1,6
2025,1436,0,1
2025,1437,1,3
2025,1438,0,8
2025,1439,0,5
2025,1441,0,1
2025,1443,1,3
2025,1444,0,2
2025,1447,0,1
2025,1448,1,6
2025,1449,2,5
2025,1450,0,4
2025,1451,0,1
2025,1452,1,4
2025,1453,0,1
2025,1454,1,1
2025,1455,1,4
2025,1456,0,1
2025,1457,0,4
2025,1458,1,5
2025,1459,0,1
2025,1461,0,2
2025,1462,0,3
2025,1463,1,1
2025,1465,0,1
2025,1466,0,1
2025,1467,0,2
2025,1468,0,2
2025,1470,0,1
2025,1471,2,3
2025,1477,0,2
2026,1101,0,2
2026,1102,0,3
2026,1103,0,1
2026,1104,1,4
2026,1108,0,1
2026,1110,0,1
2026,1111,1,1
2026,1112,4,5
2026,1113,1,5
2026,1115,0,1
2026,1116,1,6
2026,1117,0,2
2026,1119,0,1
2026,1120,2,6
2026,1123,0,3
2026,1124,0,6
2026,1126,0,3
2026,1129,1,3
2026,1130,0,4
2026,1132,0,3
2026,1133,1,2
2026,1136,0,2
2026,1137,0,2
2026,1138,0,4
2026,1139,1,5
2026,1140,2,7
2026,1141,0,3
2026,1143,2,4
2026,1144,0,1
2026,1145,0,1
2026,1146,0,1
2026,1149,0,2
2026,1150,0,1
2026,1151,0,1
2026,1152,0,1
2026,1153,1,5
2026,1155,1,3
2026,1158,0,1
2026,1159,0,2
2026,1160,0,4
2026,1161,0,2
2026,1162,0,1
2026,1163,2,4
2026,1165,0,1
2026,1166,1,7
2026,1171,0,1
2026,1172,0,3
2026,1173,1,3
2026,1175,0,1
2026,1176,0,1
2026,1177,0,4
2026,1178,0,1
2026,1179,0,2
2026,1181,4,6
2026,1182,0,2
2026,1183,0,1
2026,1184,0,1
2026,1185,0,3
2026,1187,0,2
2026,1189,0,1
2026,1190,0,1
2026,1191,0,3
2026,1192,0,1
2026,1194,0,1
2026,1196,2,5
2026,1198,0,2
2026,1199,1,7
2026,1200,0,1
2026,1201,1,3
2026,1202,0,1
2026,1203,0,3
2026,1205,0,2
2026,1207,0,5
2026,1208,0,2
2026,1210,0,4
2026,1211,2,4
2026,1212,0,1
2026,1213,1,3
2026,1214,0,1
2026,1217,0,1
2026,1222,1,4
2026,1223,0,5
2026,1224,0,1
2026,1227,0,3
2026,1228,2,7
2026,1229,1,3
2026,1230,1,4
2026,1231,0,4
2026,1232,1,3
2026,1233,0,2
2026,1234,1,3
2026,1235,2,3
2026,1236,0,1
2026,1238,0,1
2026,1239,0,2
2026,1241,0,1
2026,1242,4,9
2026,1243,0,5
2026,1244,0,1
2026,1245,0,3
2026,1246,1,6
2026,1247,0,4
2026,1249,0,4
2026,1250,0,1
2026,1252,0,2
2026,1253,0,1
2026,1255,0,2
2026,1257,0,4
2026,1258,0,3
2026,1260,0,1
2026,1261,0,3
2026,1262,0,1
2026,1263,0,1
2026,1266,0,3
2026,1267,0,2
2026,1268,0,6
2026,1269,0,3
2026,1270,1,3
2026,1271,0,2
2026,1272,0,1
2026,1274,1,3
2026,1275,1,1
2026,1276,4,5
2026,1277,1,4
2026,1278,1,3
2026,1279,0,4
2026,1280,0,3
2026,1281,1,2
2026,1286,0,1
2026,1292,0,4
2026,1293,1,4
2026,1294,0,1
2026,1296,0,1
2026,1298,0,1
2026,1300,0,2
2026,1301,1,4
2026,1304,1,2
2026,1305,1,2
2026,1306,0,2
2026,1307,0,2
2026,1309,1,6
2026,1310,0,1
2026,1311,0,3
2026,1312,0,1
2026,1313,0,1
2026,1314,2,4
2026,1315,0,2
2026,1316,0,3
2026,1317,0,1
2026,1319,0,1
2026,1320,0,3
2026,1321,0,5
2026,1322,0,4
2026,1323,0,5
2026,1324,0,3
2026,1325,0,3
2026,1326,0,6
2026,1328,0,4
2026,1329,0,4
2026,1330,0,1
2026,1331,0,1
2026,1332,0,4
2026,1333,0,2
2026,1334,0,2
2026,1336,0,4
2026,1337,0,5
2026,1338,0,4
2026,1339,1,4
2026,1342,0,2
2026,1343,0,1
2026,1344,1,5
2026,1345,4,7
2026,1346,0,1
2026,1347,0,3
2026,1348,1,2
2026,1349,0,1
2026,1350,1,2
2026,1351,0,2
2026,1353,0,3
2026,1355,0,1
2026,1356,2,3
2026,1358,0,1
2026,1360,0,2
2026,1361,1,4
2026,1362,0,5
2026,1363,0,2
2026,1365,2,6
2026,1367,0,4
2026,1368,0,4
2026,1369,0,1
2026,1370,0,4
2026,1371,0,3
2026,1372,1,2
2026,1374,1,3
2026,1376,0,3
2026,1378,1,2
2026,1379,0,1
2026,1381,0,1
2026,1382,0,2
2026,1384,0,2
2026,1385,1,4
2026,1386,0,1
2026,1388,1,2
2026,1390,2,5
2026,1391,0,1
2026,1393,0,7
2026,1394,0,4
2026,1395,2,5
2026,1397,2,4
2026,1398,0,1
2026,1400,1,5
2026,1401,0,2
2026,1403,4,5
2026,1405,0,4
2026,1406,0,1
2026,1407,1,1
2026,1408,0,2
2026,1410,1,4
2026,1411,0,1
2026,1412,1,1
2026,1414,0,1
2026,1416,1,4
2026,1417,0,4
2026,1418,0,1
2026,1419,0,2
2026,1421,0,3
2026,1422,0,1
2026,1424,1,2
2026,1425,0,3
2026,1426,1,1
2026,1427,0,1
2026,1428,0,4
2026,1431,0,1
2026,1433,0,3
2026,1434,0,2
2026,1435,2,3
2026,1437,0,5
2026,1438,1,3
2026,1439,1,5
2026,1441,0,2
2026,1444,0,4
2026,1448,0,5
2026,1449,0,3
2026,1450,0,4
2026,1451,0,1
2026,1452,0,4
2026,1454,0,2
2026,1455,0,1
2026,1456,0,1
2026,1457,1,4
2026,1458,2,3
2026,1460,0,1
2026,1461,0,3
2026,1462,0,4
2026,1463,1,2
2026,1467,0,1
2026,1469,0,1
2026,1472,0,1
2026,1473,0,2
2026,1474,0,1
2026,1476,0,1
2026,1477,0,5
2026,1479,0,1
2026,1480,0,1
2026,1481,0,1
